# PC88Behavior 割り込み受理ログ
#
# 記録しているのは Z80 が割り込みを受理した事実そのもの——
# 受理時の割り込みモード(im)・intr_ack()が返したレベル(level)・
# 受理直前PC(ret_pc、スタックに積まれる戻り番地)・分岐後の
# ハンドラ入口(handler_pc)・フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。iolog の clock 列と同じ番号空間を共有して
# いるので、割り込み受理と I/O イベントの前後関係も判定できる
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/diskB.d88
frames    : 3600

# main
# seq    clock   frame  cpu   im  level  ret_pc  handler_pc
 14527  134443     61  sub    0     0   796F    796F
 14528  134446     61  sub    0     0   796F    796F
 14529  134449     61  sub    0     0   796F    796F
 14530  134452     61  sub    0     0   796F    796F
 14531  134455     61  sub    0     0   796F    796F
 14532  134458     61  sub    0     0   796F    796F
 14533  134461     61  sub    0     0   796F    796F
 14534  134464     61  sub    0     0   796F    796F
 14535  134467     61  sub    0     0   796F    796F
 14536  134470     61  sub    0     0   796F    796F
 14537  134473     61  sub    0     0   796F    796F
 14538  134476     61  sub    0     0   796F    796F
 14539  134479     61  sub    0     0   796F    796F
 14540  134482     61  sub    0     0   796F    796F
 14541  134485     61  sub    0     0   796F    796F
 14542  134488     61  sub    0     0   796F    796F
 14543  134491     61  sub    0     0   796F    796F
 14544  134494     61  sub    0     0   796F    796F
 14545  134497     61  sub    0     0   796F    796F
 14546  134500     61  sub    0     0   796F    796F
 14547  134503     61  sub    0     0   796F    796F
 14548  134506     61  sub    0     0   796F    796F
 14549  134509     61  sub    0     0   796F    796F
 14550  134512     61  sub    0     0   796F    796F
 14551  134515     61  sub    0     0   796F    796F
 14552  134518     61  sub    0     0   796F    796F
 14553  134521     61  sub    0     0   796F    796F
 14554  134524     61  sub    0     0   796F    796F
 14555  134527     61  sub    0     0   796F    796F
 14556  134530     61  sub    0     0   796F    796F
 14557  134533     61  sub    0     0   796F    796F
 14558  134536     61  sub    0     0   796F    796F
 14559  134539     61  sub    0     0   796F    796F
 14560  134542     61  sub    0     0   796F    796F
 14561  134545     61  sub    0     0   796F    796F
 14562  134548     61  sub    0     0   796F    796F
 14563  134551     61  sub    0     0   796F    796F
 14564  134554     61  sub    0     0   796F    796F
 14565  134557     61  sub    0     0   796F    796F
 14566  134560     61  sub    0     0   796F    796F
 14567  134563     61  sub    0     0   796F    796F
 14568  134566     61  sub    0     0   796F    796F
 14569  134569     61  sub    0     0   796F    796F
 14570  134572     61  sub    0     0   796F    796F
 14571  134575     61  sub    0     0   796F    796F
 14572  134578     61  sub    0     0   796F    796F
 14573  134581     61  sub    0     0   796F    796F
 14574  134584     61  sub    0     0   796F    796F
 14575  134587     61  sub    0     0   796F    796F
 14576  134590     61  sub    0     0   796F    796F
 14577  134593     61  sub    0     0   796F    796F
 14578  134596     61  sub    0     0   796F    796F
 14579  134599     61  sub    0     0   796F    796F
 14580  134602     61  sub    0     0   796F    796F
 14581  134605     61  sub    0     0   796F    796F
 14582  134608     61  sub    0     0   796F    796F
 14583  134611     61  sub    0     0   796F    796F
 14584  134614     61  sub    0     0   796F    796F
 14585  134617     61  sub    0     0   796F    796F
 14586  134620     61  sub    0     0   796F    796F
 14587  134623     61  sub    0     0   796F    796F
 14588  134626     61  sub    0     0   796F    796F
 14589  134629     61  sub    0     0   796F    796F
 14590  134632     61  sub    0     0   796F    796F
 14591  134635     61  sub    0     0   796F    796F
 14592  134638     61  sub    0     0   796F    796F
 14593  134641     61  sub    0     0   796F    796F
 14594  134644     61  sub    0     0   796F    796F
 14595  134647     61  sub    0     0   796F    796F
 14596  134650     61  sub    0     0   796F    796F
 14597  134653     61  sub    0     0   796F    796F
 14598  134656     61  sub    0     0   796F    796F
 14599  134659     61  sub    0     0   796F    796F
 14600  134662     61  sub    0     0   796F    796F
 14601  134665     61  sub    0     0   796F    796F
 14602  134668     61  sub    0     0   796F    796F
 14603  134671     61  sub    0     0   796F    796F
 14604  134674     61  sub    0     0   796F    796F
 14605  134677     61  sub    0     0   796F    796F
 14606  134680     61  sub    0     0   796F    796F
 14607  134683     61  sub    0     0   796F    796F
 14608  134686     61  sub    0     0   796F    796F
 14609  134689     61  sub    0     0   796F    796F
 14610  134692     61  sub    0     0   796F    796F
 14611  134695     61  sub    0     0   796F    796F
 14612  134698     61  sub    0     0   796F    796F
 14613  134701     61  sub    0     0   796F    796F
 14614  134704     61  sub    0     0   796F    796F
 14615  134707     61  sub    0     0   796F    796F
 14616  134710     61  sub    0     0   796F    796F
 14617  134713     61  sub    0     0   796F    796F
 14618  134716     61  sub    0     0   796F    796F
 14619  134719     61  sub    0     0   796F    796F
 14620  134722     61  sub    0     0   796F    796F
 14621  134725     61  sub    0     0   796F    796F
 14622  134728     61  sub    0     0   796F    796F
 14623  134731     61  sub    0     0   796F    796F
 14624  134734     61  sub    0     0   796F    796F
 14625  134737     61  sub    0     0   796F    796F
 14626  134740     61  sub    0     0   796F    796F
 14627  134743     61  sub    0     0   796F    796F
 14628  134746     61  sub    0     0   796F    796F
 14629  134749     61  sub    0     0   796F    796F
 14630  134752     61  sub    0     0   796F    796F
 14631  134755     61  sub    0     0   796F    796F
 14632  134758     61  sub    0     0   796F    796F
 14633  134761     61  sub    0     0   796F    796F
 14634  134764     61  sub    0     0   796F    796F
 14635  134767     61  sub    0     0   796F    796F
 14636  134770     61  sub    0     0   796F    796F
 14637  134773     61  sub    0     0   796F    796F
 14638  134776     61  sub    0     0   796F    796F
 14639  134779     61  sub    0     0   796F    796F
 14640  134782     61  sub    0     0   796F    796F
 14641  134785     61  sub    0     0   796F    796F
 14642  134788     61  sub    0     0   796F    796F
 14643  134791     61  sub    0     0   796F    796F
 14644  134794     61  sub    0     0   796F    796F
 14645  134797     61  sub    0     0   796F    796F
 14646  134800     61  sub    0     0   796F    796F
 14647  134803     61  sub    0     0   796F    796F
 14648  134806     61  sub    0     0   796F    796F
 14649  134809     61  sub    0     0   796F    796F
 14650  134812     61  sub    0     0   796F    796F
 14651  134815     61  sub    0     0   796F    796F
 14652  134818     61  sub    0     0   796F    796F
 14653  134821     61  sub    0     0   796F    796F
 14654  134824     61  sub    0     0   796F    796F
 14655  134827     61  sub    0     0   796F    796F
 14656  134830     61  sub    0     0   796F    796F
 14657  134833     61  sub    0     0   796F    796F
 14658  134836     61  sub    0     0   796F    796F
 14659  134839     61  sub    0     0   796F    796F
 14660  134842     61  sub    0     0   796F    796F
 14661  134845     61  sub    0     0   796F    796F
 14662  134848     61  sub    0     0   796F    796F
 14663  134851     61  sub    0     0   796F    796F
 14664  134854     61  sub    0     0   796F    796F
 14665  134857     61  sub    0     0   796F    796F
 14666  134860     61  sub    0     0   796F    796F
 14667  134863     61  sub    0     0   796F    796F
 14668  134866     61  sub    0     0   796F    796F
 14669  134869     61  sub    0     0   796F    796F
 14670  134872     61  sub    0     0   796F    796F
 14671  134875     61  sub    0     0   796F    796F
 14672  134878     61  sub    0     0   796F    796F
 14673  134881     61  sub    0     0   796F    796F
 14674  134884     61  sub    0     0   796F    796F
 14675  134887     61  sub    0     0   796F    796F
 14676  134890     61  sub    0     0   796F    796F
 14677  134893     61  sub    0     0   796F    796F
 14678  134896     61  sub    0     0   796F    796F
 14679  134899     61  sub    0     0   796F    796F
 14680  134902     61  sub    0     0   796F    796F
 14681  134905     61  sub    0     0   796F    796F
 14682  134908     61  sub    0     0   796F    796F
 14683  134911     61  sub    0     0   796F    796F
 14684  134914     61  sub    0     0   796F    796F
 14685  134917     61  sub    0     0   796F    796F
 14686  134920     61  sub    0     0   796F    796F
 14687  134923     61  sub    0     0   796F    796F
 14688  134926     61  sub    0     0   796F    796F
 14689  134929     61  sub    0     0   796F    796F
 14690  134932     61  sub    0     0   796F    796F
 14691  134935     61  sub    0     0   796F    796F
 14692  134938     61  sub    0     0   796F    796F
 14693  134941     61  sub    0     0   796F    796F
 14694  134944     61  sub    0     0   796F    796F
 14695  134947     61  sub    0     0   796F    796F
 14696  134950     61  sub    0     0   796F    796F
 14697  134953     61  sub    0     0   796F    796F
 14698  134956     61  sub    0     0   796F    796F
 14699  134959     61  sub    0     0   796F    796F
 14700  134962     61  sub    0     0   796F    796F
 14701  134965     61  sub    0     0   796F    796F
 14702  134968     61  sub    0     0   796F    796F
 14703  134971     61  sub    0     0   796F    796F
 14704  134974     61  sub    0     0   796F    796F
 14705  134977     61  sub    0     0   796F    796F
 14706  134980     61  sub    0     0   796F    796F
 14707  134983     61  sub    0     0   796F    796F
 14708  134986     61  sub    0     0   796F    796F
 14709  134989     61  sub    0     0   796F    796F
 14710  134992     61  sub    0     0   796F    796F
 14711  134995     61  sub    0     0   796F    796F
 14712  134998     61  sub    0     0   796F    796F
 14713  135001     61  sub    0     0   796F    796F
 14714  135004     61  sub    0     0   796F    796F
 14715  135007     61  sub    0     0   796F    796F
 14716  135010     61  sub    0     0   796F    796F
 14717  135013     61  sub    0     0   796F    796F
 14718  135016     61  sub    0     0   796F    796F
 14719  135019     61  sub    0     0   796F    796F
 14720  135022     61  sub    0     0   796F    796F
 14721  135025     61  sub    0     0   796F    796F
 14722  135028     61  sub    0     0   796F    796F
 14723  135031     61  sub    0     0   796F    796F
 14724  135034     61  sub    0     0   796F    796F
 14725  135037     61  sub    0     0   796F    796F
 14726  135040     61  sub    0     0   796F    796F
 14727  135043     61  sub    0     0   796F    796F
 14728  135046     61  sub    0     0   796F    796F
 14729  135049     61  sub    0     0   796F    796F
 14730  135052     61  sub    0     0   796F    796F
 14731  135055     61  sub    0     0   796F    796F
 14732  135058     61  sub    0     0   796F    796F
 14733  135061     61  sub    0     0   796F    796F
 14734  135064     61  sub    0     0   796F    796F
 14735  135067     61  sub    0     0   796F    796F
 14736  135070     61  sub    0     0   796F    796F
 14737  135073     61  sub    0     0   796F    796F
 14738  135076     61  sub    0     0   796F    796F
 14739  135079     61  sub    0     0   796F    796F
 14740  135082     61  sub    0     0   796F    796F
 14741  135085     61  sub    0     0   796F    796F
 14742  135088     61  sub    0     0   796F    796F
 14743  135091     61  sub    0     0   796F    796F
 14744  135094     61  sub    0     0   796F    796F
 14745  135097     61  sub    0     0   796F    796F
 14746  135100     61  sub    0     0   796F    796F
 14747  135103     61  sub    0     0   796F    796F
 14748  135106     61  sub    0     0   796F    796F
 14749  135109     61  sub    0     0   796F    796F
 14750  135112     61  sub    0     0   796F    796F
 14751  135115     61  sub    0     0   796F    796F
 14752  135118     61  sub    0     0   796F    796F
 14753  135121     61  sub    0     0   796F    796F
 14754  135124     61  sub    0     0   796F    796F
 14755  135127     61  sub    0     0   796F    796F
 14756  135130     61  sub    0     0   796F    796F
 14757  135133     61  sub    0     0   796F    796F
 14758  135136     61  sub    0     0   796F    796F
 14759  135139     61  sub    0     0   796F    796F
 14760  135142     61  sub    0     0   796F    796F
 14761  135145     61  sub    0     0   796F    796F
 14762  135148     61  sub    0     0   796F    796F
 14763  135151     61  sub    0     0   796F    796F
 14764  135154     61  sub    0     0   796F    796F
 14765  135157     61  sub    0     0   796F    796F
