# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。frame と違い、これは他CPUの clock 値・
# 他ログ種別の clock 値と比較して真の前後関係を判定してよい
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/N88_FE.D88
frames    : 1800

# main
# seq    clock   frame  cpu   kind  port  value  pc
 58031  148185     62  main  OUT   00FF   08   C26F
 58032  148186     62  main  IN    00FE   00   C257
 58033  148190     62  main  IN    00FE   01   C257
 58034  148191     62  main  OUT   00FF   09   C25E
 58035  148192     62  main  IN    00FE   11   C260
 58036  148198     62  main  IN    00FE   10   C260
 58037  148199     62  main  IN    00FD   00   C265
 58038  148200     62  main  IN    00FC   00   C269
 58039  148201     62  main  OUT   00FF   08   C26F
 58040  148202     62  main  IN    00FE   00   C257
 58041  148206     62  main  IN    00FE   01   C257
 58042  148207     62  main  OUT   00FF   09   C25E
 58043  148208     62  main  IN    00FE   11   C260
 58044  148214     62  main  IN    00FE   10   C260
 58045  148215     62  main  IN    00FD   00   C265
 58046  148216     62  main  IN    00FC   00   C269
 58047  148217     62  main  OUT   00FF   08   C26F
 58048  148218     62  main  IN    00FE   00   C257
 58049  148222     62  main  IN    00FE   01   C257
 58050  148223     62  main  OUT   00FF   09   C25E
 58051  148224     62  main  IN    00FE   11   C260
 58052  148230     62  main  IN    00FE   10   C260
 58053  148231     62  main  IN    00FD   00   C265
 58054  148232     62  main  IN    00FC   00   C269
 58055  148233     62  main  OUT   00FF   08   C26F
 58056  148234     62  main  IN    00FE   00   C257
 58057  148238     62  main  IN    00FE   01   C257
 58058  148239     62  main  OUT   00FF   09   C25E
 58059  148240     62  main  IN    00FE   11   C260
 58060  148246     62  main  IN    00FE   10   C260
 58061  148247     62  main  IN    00FD   00   C265
 58062  148248     62  main  IN    00FC   00   C269
 58063  148249     62  main  OUT   00FF   08   C26F
 58064  148250     62  main  IN    00FE   00   C257
 58065  148254     62  main  IN    00FE   01   C257
 58066  148255     62  main  OUT   00FF   09   C25E
 58067  148256     62  main  IN    00FE   11   C260
 58068  148262     62  main  IN    00FE   10   C260
 58069  148263     62  main  IN    00FD   00   C265
 58070  148264     62  main  IN    00FC   00   C269
 58071  148265     62  main  OUT   00FF   08   C26F
 58072  148266     62  main  IN    00FE   00   C2CD
 58073  148270     62  main  IN    00FE   01   C2CD
 58074  148271     62  main  OUT   00FF   09   C2D4
 58075  148272     62  main  IN    00FE   11   C2D6
 58076  148279     62  main  IN    00FE   10   C2D6
 58077  148280     62  main  IN    00FD   00   C2DB
 58078  148281     62  main  IN    00FC   00   C2DE
 58079  148282     62  main  OUT   00FF   08   C2E3
 58080  148283     62  main  OUT   00FF   91   C27C
 58081  148284     62  main  IN    0031   79   C1F4
 58082  148285     62  main  OUT   00F3   30   C14E
 58083  148286     62  main  IN    006E   90   C15A
 58084  148288     62  main  OUT   0031   19   E7F5
 58085  148289     62  main  OUT   00E4   01   3088
 58086  148290     62  main  OUT   0051   81   3092
 58087  148291     62  main  OUT   0050   00   30A0
 58088  148292     62  main  OUT   0050   00   30A6
 58089  148293     62  main  IN    0051   10   3F47
 58090  148294     62  main  IN    000B   FF   32F3
 58091  148295     62  main  IN    000A   FF   32F3
 58092  148296     62  main  IN    0009   FF   32F3
 58093  148297     62  main  IN    0008   FF   32F3
 58094  148298     62  main  IN    0007   FF   32F3
 58095  148299     62  main  IN    0006   FF   32F3
 58096  148300     62  main  IN    0005   FF   32F3
 58097  148301     62  main  IN    0004   FF   32F3
 58098  148302     62  main  IN    0003   FF   32F3
 58099  148303     62  main  IN    0002   FF   32F3
 58100  148304     62  main  IN    0001   FF   32F3
 58101  148305     62  main  IN    0000   FF   32F3
 58102  148306     62  main  OUT   00E4   FF   30F0
 58103  148307     62  main  OUT   0031   19   E7FF
 58104  148309     63  main  OUT   0031   19   E7F5
 58105  148310     63  main  OUT   00E4   01   3088
 58106  148311     63  main  OUT   0051   81   3092
 58107  148312     63  main  OUT   0050   00   30A0
 58108  148313     63  main  OUT   0050   00   30A6
 58109  148314     63  main  IN    0051   10   3F47
 58110  148315     63  main  IN    000B   FF   32F3
 58111  148316     63  main  IN    000A   FF   32F3
 58112  148317     63  main  IN    0009   FF   32F3
 58113  148318     63  main  IN    0008   FF   32F3
 58114  148319     63  main  IN    0007   FF   32F3
 58115  148320     63  main  IN    0006   FF   32F3
 58116  148321     63  main  IN    0005   FF   32F3
 58117  148322     63  main  IN    0004   FF   32F3
 58118  148323     63  main  IN    0003   FF   32F3
 58119  148324     63  main  IN    0002   FF   32F3
 58120  148325     63  main  IN    0001   FF   32F3
 58121  148326     63  main  IN    0000   FF   32F3
 58122  148327     63  main  OUT   00E4   FF   30F0
 58123  148328     63  main  OUT   0031   19   E7FF
 58124  148330     64  main  OUT   0031   19   E7F5
 58125  148331     64  main  OUT   00E4   01   3088
 58126  148332     64  main  OUT   0051   81   3092
 58127  148333     64  main  OUT   0050   00   30A0
 58128  148334     64  main  OUT   0050   00   30A6
 58129  148335     64  main  IN    0051   10   3F47
 58130  148336     64  main  IN    000B   FF   32F3
 58131  148337     64  main  IN    000A   FF   32F3
 58132  148338     64  main  IN    0009   FF   32F3
 58133  148339     64  main  IN    0008   FF   32F3
 58134  148340     64  main  IN    0007   FF   32F3
 58135  148341     64  main  IN    0006   FF   32F3
 58136  148342     64  main  IN    0005   FF   32F3
 58137  148343     64  main  IN    0004   FF   32F3
 58138  148344     64  main  IN    0003   FF   32F3
 58139  148345     64  main  IN    0002   FF   32F3
 58140  148346     64  main  IN    0001   FF   32F3
 58141  148347     64  main  IN    0000   FF   32F3
 58142  148348     64  main  OUT   00E4   FF   30F0
 58143  148349     64  main  OUT   0031   19   E7FF
 58144  148351     65  main  OUT   0031   19   E7F5
 58145  148352     65  main  OUT   00E4   01   3088
 58146  148353     65  main  OUT   0051   81   3092
 58147  148354     65  main  OUT   0050   00   30A0
 58148  148355     65  main  OUT   0050   00   30A6
 58149  148356     65  main  IN    0051   10   3F47
 58150  148357     65  main  IN    000B   FF   32F3
 58151  148358     65  main  IN    000A   FF   32F3
 58152  148359     65  main  IN    0009   FF   32F3
 58153  148360     65  main  IN    0008   FF   32F3
 58154  148361     65  main  IN    0007   FF   32F3
 58155  148362     65  main  IN    0006   FF   32F3
 58156  148363     65  main  IN    0005   FF   32F3
 58157  148364     65  main  IN    0004   FF   32F3
 58158  148365     65  main  IN    0003   FF   32F3
 58159  148366     65  main  IN    0002   FF   32F3
 58160  148367     65  main  IN    0001   FF   32F3
 58161  148368     65  main  IN    0000   FF   32F3
 58162  148369     65  main  OUT   00E4   FF   30F0
 58163  148370     65  main  OUT   0031   19   E7FF
 58164  148372     66  main  OUT   0031   19   E7F5
 58165  148373     66  main  OUT   00E4   01   3088
 58166  148374     66  main  OUT   0051   81   3092
 58167  148375     66  main  OUT   0050   00   30A0
 58168  148376     66  main  OUT   0050   00   30A6
 58169  148377     66  main  IN    0051   10   3F47
 58170  148378     66  main  IN    000B   FF   32F3
 58171  148379     66  main  IN    000A   FF   32F3
 58172  148380     66  main  IN    0009   FF   32F3
 58173  148381     66  main  IN    0008   FF   32F3
 58174  148382     66  main  IN    0007   FF   32F3
 58175  148383     66  main  IN    0006   FF   32F3
 58176  148384     66  main  IN    0005   FF   32F3
 58177  148385     66  main  IN    0004   FF   32F3
 58178  148386     66  main  IN    0003   FF   32F3
 58179  148387     66  main  IN    0002   FF   32F3
 58180  148388     66  main  IN    0001   FF   32F3
 58181  148389     66  main  IN    0000   FF   32F3
 58182  148390     66  main  OUT   00E4   FF   30F0
 58183  148391     66  main  OUT   0031   19   E7FF
 58184  148393     67  main  OUT   0031   19   E7F5
 58185  148394     67  main  OUT   00E4   01   3088
 58186  148395     67  main  OUT   0051   81   3092
 58187  148396     67  main  OUT   0050   00   30A0
 58188  148397     67  main  OUT   0050   00   30A6
 58189  148398     67  main  IN    0051   10   3F47
 58190  148399     67  main  IN    000B   FF   32F3
 58191  148400     67  main  IN    000A   FF   32F3
 58192  148401     67  main  IN    0009   FF   32F3
 58193  148402     67  main  IN    0008   FF   32F3
 58194  148403     67  main  IN    0007   FF   32F3
 58195  148404     67  main  IN    0006   FF   32F3
 58196  148405     67  main  IN    0005   FF   32F3
 58197  148406     67  main  IN    0004   FF   32F3
 58198  148407     67  main  IN    0003   FF   32F3
 58199  148408     67  main  IN    0002   FF   32F3
 58200  148409     67  main  IN    0001   FF   32F3
 58201  148410     67  main  IN    0000   FF   32F3
 58202  148411     67  main  OUT   00E4   FF   30F0
 58203  148412     67  main  OUT   0031   19   E7FF
 58204  148414     68  main  OUT   0031   19   E7F5
 58205  148415     68  main  OUT   00E4   01   3088
 58206  148416     68  main  OUT   0051   81   3092
 58207  148417     68  main  OUT   0050   00   30A0
 58208  148418     68  main  OUT   0050   00   30A6
 58209  148419     68  main  IN    0051   10   3F47
 58210  148420     68  main  IN    000B   FF   32F3
 58211  148421     68  main  IN    000A   FF   32F3
 58212  148422     68  main  IN    0009   FF   32F3
 58213  148423     68  main  IN    0008   FF   32F3
 58214  148424     68  main  IN    0007   FF   32F3
 58215  148425     68  main  IN    0006   FF   32F3
 58216  148426     68  main  IN    0005   FF   32F3
 58217  148427     68  main  IN    0004   FF   32F3
 58218  148428     68  main  IN    0003   FF   32F3
 58219  148429     68  main  IN    0002   FF   32F3
 58220  148430     68  main  IN    0001   FF   32F3
 58221  148431     68  main  IN    0000   FF   32F3
 58222  148432     68  main  OUT   00E4   FF   30F0
 58223  148433     68  main  OUT   0031   19   E7FF
 58224  148435     69  main  OUT   0031   19   E7F5
 58225  148436     69  main  OUT   00E4   01   3088
 58226  148437     69  main  OUT   0051   81   3092
 58227  148438     69  main  OUT   0050   00   30A0
 58228  148439     69  main  OUT   0050   00   30A6
 58229  148440     69  main  IN    0051   10   3F47
 58230  148441     69  main  IN    000B   FF   32F3
 58231  148442     69  main  IN    000A   FF   32F3
 58232  148443     69  main  IN    0009   FF   32F3
 58233  148444     69  main  IN    0008   FF   32F3
 58234  148445     69  main  IN    0007   FF   32F3
 58235  148446     69  main  IN    0006   FF   32F3
 58236  148447     69  main  IN    0005   FF   32F3
 58237  148448     69  main  IN    0004   FF   32F3
 58238  148449     69  main  IN    0003   FF   32F3
 58239  148450     69  main  IN    0002   FF   32F3
 58240  148451     69  main  IN    0001   FF   32F3
 58241  148452     69  main  IN    0000   FF   32F3
 58242  148453     69  main  OUT   00E4   FF   30F0
 58243  148454     69  main  OUT   0031   19   E7FF
 58244  148456     70  main  OUT   0031   19   E7F5
 58245  148457     70  main  OUT   00E4   01   3088
 58246  148458     70  main  OUT   0051   81   3092
 58247  148459     70  main  OUT   0050   00   30A0
 58248  148460     70  main  OUT   0050   00   30A6
 58249  148461     70  main  IN    0051   10   3F47
 58250  148462     70  main  IN    000B   FF   32F3
 58251  148463     70  main  IN    000A   FF   32F3
 58252  148464     70  main  IN    0009   FF   32F3
 58253  148465     70  main  IN    0008   FF   32F3
 58254  148466     70  main  IN    0007   FF   32F3
 58255  148467     70  main  IN    0006   FF   32F3
 58256  148468     70  main  IN    0005   FF   32F3
 58257  148469     70  main  IN    0004   FF   32F3
 58258  148470     70  main  IN    0003   FF   32F3
 58259  148471     70  main  IN    0002   FF   32F3
 58260  148472     70  main  IN    0001   FF   32F3
 58261  148473     70  main  IN    0000   FF   32F3
 58262  148474     70  main  OUT   00E4   FF   30F0
 58263  148475     70  main  OUT   0031   19   E7FF
 58264  148477     71  main  OUT   0031   19   E7F5
 58265  148478     71  main  OUT   00E4   01   3088
 58266  148479     71  main  OUT   0051   81   3092
 58267  148480     71  main  OUT   0050   00   30A0
 58268  148481     71  main  OUT   0050   00   30A6
 58269  148482     71  main  IN    0051   10   3F47
 58270  148483     71  main  IN    000B   FF   32F3
 58271  148484     71  main  IN    000A   FF   32F3
 58272  148485     71  main  IN    0009   FF   32F3
 58273  148486     71  main  IN    0008   FF   32F3
 58274  148487     71  main  IN    0007   FF   32F3
 58275  148488     71  main  IN    0006   FF   32F3
 58276  148489     71  main  IN    0005   FF   32F3
 58277  148490     71  main  IN    0004   FF   32F3
 58278  148491     71  main  IN    0003   FF   32F3
 58279  148492     71  main  IN    0002   FF   32F3
 58280  148493     71  main  IN    0001   FF   32F3
 58281  148494     71  main  IN    0000   FF   32F3
 58282  148495     71  main  OUT   00E4   FF   30F0
 58283  148496     71  main  OUT   0031   19   E7FF
 58284  148498     72  main  OUT   0031   19   E7F5
 58285  148499     72  main  OUT   00E4   01   3088
 58286  148500     72  main  OUT   0051   81   3092
 58287  148501     72  main  OUT   0050   00   30A0
 58288  148502     72  main  OUT   0050   00   30A6
 58289  148503     72  main  IN    0051   10   3F47
 58290  148504     72  main  IN    000B   FF   32F3
 58291  148505     72  main  IN    000A   FF   32F3
 58292  148506     72  main  IN    0009   FF   32F3
 58293  148507     72  main  IN    0008   FF   32F3
 58294  148508     72  main  IN    0007   FF   32F3
 58295  148509     72  main  IN    0006   FF   32F3
 58296  148510     72  main  IN    0005   FF   32F3
 58297  148511     72  main  IN    0004   FF   32F3
 58298  148512     72  main  IN    0003   FF   32F3
 58299  148513     72  main  IN    0002   FF   32F3
 58300  148514     72  main  IN    0001   FF   32F3
 58301  148515     72  main  IN    0000   FF   32F3
 58302  148516     72  main  OUT   00E4   FF   30F0
 58303  148517     72  main  OUT   0031   19   E7FF
 58304  148519     73  main  OUT   0031   19   E7F5
 58305  148520     73  main  OUT   00E4   01   3088
 58306  148521     73  main  OUT   0051   81   3092
 58307  148522     73  main  OUT   0050   00   30A0
 58308  148523     73  main  OUT   0050   00   30A6
 58309  148524     73  main  IN    0051   10   3F47
 58310  148525     73  main  IN    000B   FF   32F3
 58311  148526     73  main  IN    000A   FF   32F3
 58312  148527     73  main  IN    0009   FF   32F3
 58313  148528     73  main  IN    0008   FF   32F3
 58314  148529     73  main  IN    0007   FF   32F3
 58315  148530     73  main  IN    0006   FF   32F3
 58316  148531     73  main  IN    0005   FF   32F3
 58317  148532     73  main  IN    0004   FF   32F3
 58318  148533     73  main  IN    0003   FF   32F3
 58319  148534     73  main  IN    0002   FF   32F3
 58320  148535     73  main  IN    0001   FF   32F3
